"location","sex","year","age","val"
"Zimbabwe","Male",1999,"80 to 84",14500.3528782791
"Zimbabwe","Male",1999,"85 to 89",4303.7313116367
"Zimbabwe","Male",1999,"90 to 94",932.375492017735
"Zimbabwe","Male",1999,"95 plus",176.483211709891
"Zimbabwe","Male",2000,"0 to 4",932401.34977037
"Zimbabwe","Male",2000,"5 to 9",808729.968892063
"Zimbabwe","Male",2000,"10 to 14",788074.775109978
"Zimbabwe","Male",2000,"15 to 19",730654.813656534
"Zimbabwe","Male",2000,"20 to 24",594095.917852678
"Zimbabwe","Male",2000,"25 to 29",470309.348867357
"Zimbabwe","Male",2000,"30 to 34",355397.968396024
"Zimbabwe","Male",2000,"35 to 39",257763.501456963
"Zimbabwe","Male",2000,"40 to 44",205608.878199984
"Zimbabwe","Male",2000,"45 to 49",176119.386540218
"Zimbabwe","Male",2000,"50 to 54",128421.076484167
"Zimbabwe","Male",2000,"55 to 59",106463.748042988
"Zimbabwe","Male",2000,"60 to 64",90852.3506799567
"Zimbabwe","Male",2000,"65 to 69",71813.4632824748
"Zimbabwe","Male",2000,"70 to 74",52829.0743857882
"Zimbabwe","Male",2000,"75 to 79",30297.3515752295
"Zimbabwe","Male",2000,"80 to 84",14564.242251695
"Zimbabwe","Male",2000,"85 to 89",4586.39691522092
"Zimbabwe","Male",2000,"90 to 94",907.462264308631
"Zimbabwe","Male",2000,"95 plus",178.133506853674
"Zimbabwe","Male",2001,"0 to 4",941437.735401516
"Zimbabwe","Male",2001,"5 to 9",810246.982773746
"Zimbabwe","Male",2001,"10 to 14",783153.373477832
"Zimbabwe","Male",2001,"15 to 19",731810.069691466
"Zimbabwe","Male",2001,"20 to 24",602239.931227631
"Zimbabwe","Male",2001,"25 to 29",479315.186755571
"Zimbabwe","Male",2001,"30 to 34",365885.065682927
"Zimbabwe","Male",2001,"35 to 39",261123.329452643
"Zimbabwe","Male",2001,"40 to 44",204251.32516423
"Zimbabwe","Male",2001,"45 to 49",172826.894928085
"Zimbabwe","Male",2001,"50 to 54",131524.370664855
"Zimbabwe","Male",2001,"55 to 59",107179.77198959
"Zimbabwe","Male",2001,"60 to 64",89740.188069995
"Zimbabwe","Male",2001,"65 to 69",71988.6536575654
"Zimbabwe","Male",2001,"70 to 74",51714.5921035917
"Zimbabwe","Male",2001,"75 to 79",30956.8367498146
"Zimbabwe","Male",2001,"80 to 84",14274.8021040785
"Zimbabwe","Male",2001,"85 to 89",4932.36769466075
"Zimbabwe","Male",2001,"90 to 94",882.244628834202
"Zimbabwe","Male",2001,"95 plus",176.098241754843
"Zimbabwe","Male",2002,"0 to 4",949491.852267679
"Zimbabwe","Male",2002,"5 to 9",814239.168904275
"Zimbabwe","Male",2002,"10 to 14",779584.500844915
"Zimbabwe","Male",2002,"15 to 19",729343.240544938
"Zimbabwe","Male",2002,"20 to 24",609180.422278761
"Zimbabwe","Male",2002,"25 to 29",487364.509761375
"Zimbabwe","Male",2002,"30 to 34",376218.607977839
"Zimbabwe","Male",2002,"35 to 39",266126.416896098
"Zimbabwe","Male",2002,"40 to 44",203107.45084776
"Zimbabwe","Male",2002,"45 to 49",169770.040753796
"Zimbabwe","Male",2002,"50 to 54",135038.592247137
"Zimbabwe","Male",2002,"55 to 59",106664.736442548
"Zimbabwe","Male",2002,"60 to 64",88726.11507391
"Zimbabwe","Male",2002,"65 to 69",72519.6656241991
"Zimbabwe","Male",2002,"70 to 74",50628.6504056364
"Zimbabwe","Male",2002,"75 to 79",31268.7930175168
"Zimbabwe","Male",2002,"80 to 84",14057.6221205482
"Zimbabwe","Male",2002,"85 to 89",5195.11679122093
"Zimbabwe","Male",2002,"90 to 94",866.316358237004
"Zimbabwe","Male",2002,"95 plus",173.867961474799
"Zimbabwe","Male",2003,"0 to 4",955630.573395402
"Zimbabwe","Male",2003,"5 to 9",821488.186605225
"Zimbabwe","Male",2003,"10 to 14",777377.897886756
"Zimbabwe","Male",2003,"15 to 19",724144.771166058
"Zimbabwe","Male",2003,"20 to 24",614560.417379471
"Zimbabwe","Male",2003,"25 to 29",494769.03522585
"Zimbabwe","Male",2003,"30 to 34",385921.160706664
"Zimbabwe","Male",2003,"35 to 39",273146.655548222
"Zimbabwe","Male",2003,"40 to 44",202425.012348496
"Zimbabwe","Male",2003,"45 to 49",167098.813793408
"Zimbabwe","Male",2003,"50 to 54",136738.017114382
"Zimbabwe","Male",2003,"55 to 59",108467.254851146
"Zimbabwe","Male",2003,"60 to 64",87835.7023942635
"Zimbabwe","Male",2003,"65 to 69",72050.3953074865
"Zimbabwe","Male",2003,"70 to 74",49529.5730800593
"Zimbabwe","Male",2003,"75 to 79",31303.6913890788
"Zimbabwe","Male",2003,"80 to 84",14179.3638382995
"Zimbabwe","Male",2003,"85 to 89",5125.15017674455
"Zimbabwe","Male",2003,"90 to 94",939.158712874453
"Zimbabwe","Male",2003,"95 plus",162.095121913169
"Zimbabwe","Male",2004,"0 to 4",960357.90809319
"Zimbabwe","Male",2004,"5 to 9",831142.657629581
"Zimbabwe","Male",2004,"10 to 14",776805.988324574
"Zimbabwe","Male",2004,"15 to 19",717702.706394996
"Zimbabwe","Male",2004,"20 to 24",618010.53927479
"Zimbabwe","Male",2004,"25 to 29",501626.175546742
"Zimbabwe","Male",2004,"30 to 34",395260.00651587
"Zimbabwe","Male",2004,"35 to 39",281732.53992288
"Zimbabwe","Male",2004,"40 to 44",202864.569879202
"Zimbabwe","Male",2004,"45 to 49",164906.273696244
"Zimbabwe","Male",2004,"50 to 54",139357.152384966
"Zimbabwe","Male",2004,"55 to 59",108178.032349805
"Zimbabwe","Male",2004,"60 to 64",87638.2511195442
"Zimbabwe","Male",2004,"65 to 69",71561.6795509051
"Zimbabwe","Male",2004,"70 to 74",48768.8533806707
"Zimbabwe","Male",2004,"75 to 79",31058.3401332417
"Zimbabwe","Male",2004,"80 to 84",14295.6775083821
"Zimbabwe","Male",2004,"85 to 89",5089.34492573001
"Zimbabwe","Male",2004,"90 to 94",1006.8700869788
"Zimbabwe","Male",2004,"95 plus",154.510942493427
"Zimbabwe","Male",2005,"0 to 4",965184.000233109
"Zimbabwe","Male",2005,"5 to 9",842063.795092706
"Zimbabwe","Male",2005,"10 to 14",778155.877709705
"Zimbabwe","Male",2005,"15 to 19",711637.644322779
"Zimbabwe","Male",2005,"20 to 24",619083.677676214
"Zimbabwe","Male",2005,"25 to 29",508002.102440151
"Zimbabwe","Male",2005,"30 to 34",404430.809440191
"Zimbabwe","Male",2005,"35 to 39",291555.520210838
"Zimbabwe","Male",2005,"40 to 44",204784.966949529
"Zimbabwe","Male",2005,"45 to 49",163298.232196302
"Zimbabwe","Male",2005,"50 to 54",143526.548100265
"Zimbabwe","Male",2005,"55 to 59",105416.866957865
"Zimbabwe","Male",2005,"60 to 64",88145.501795433
"Zimbabwe","Male",2005,"65 to 69",71125.3858331327
"Zimbabwe","Male",2005,"70 to 74",48373.0167695668
"Zimbabwe","Male",2005,"75 to 79",30618.5212299022
"Zimbabwe","Male",2005,"80 to 84",14376.1507821982
"Zimbabwe","Male",2005,"85 to 89",5076.83203541037
"Zimbabwe","Male",2005,"90 to 94",1067.71511209598
"Zimbabwe","Male",2005,"95 plus",149.930942946313
"Zimbabwe","Male",2006,"0 to 4",972148.148260947
"Zimbabwe","Male",2006,"5 to 9",853213.737057736
"Zimbabwe","Male",2006,"10 to 14",781646.997411408
"Zimbabwe","Male",2006,"15 to 19",707217.614071041
"Zimbabwe","Male",2006,"20 to 24",617510.743053085
"Zimbabwe","Male",2006,"25 to 29",513883.917033895
"Zimbabwe","Male",2006,"30 to 34",413322.594671686
"Zimbabwe","Male",2006,"35 to 39",302419.457308204
"Zimbabwe","Male",2006,"40 to 44",208524.239710759
"Zimbabwe","Male",2006,"45 to 49",162427.550391957
"Zimbabwe","Male",2006,"50 to 54",141443.35599064
"Zimbabwe","Male",2006,"55 to 59",108710.168877003
"Zimbabwe","Male",2006,"60 to 64",89523.9491949861
"Zimbabwe","Male",2006,"65 to 69",70440.765107422
"Zimbabwe","Male",2006,"70 to 74",48353.8903886344
"Zimbabwe","Male",2006,"75 to 79",29850.672620772
"Zimbabwe","Male",2006,"80 to 84",14632.0771024453
"Zimbabwe","Male",2006,"85 to 89",4955.46046859128
"Zimbabwe","Male",2006,"90 to 94",1148.73349217872
"Zimbabwe","Male",2006,"95 plus",147.003246495065
"Zimbabwe","Male",2007,"0 to 4",982992.531267468
"Zimbabwe","Male",2007,"5 to 9",863487.264215968
"Zimbabwe","Male",2007,"10 to 14",787723.46822059
"Zimbabwe","Male",2007,"15 to 19",704992.745917869
"Zimbabwe","Male",2007,"20 to 24",613580.710153837
"Zimbabwe","Male",2007,"25 to 29",519060.888793703
"Zimbabwe","Male",2007,"30 to 34",421805.130362849
"Zimbabwe","Male",2007,"35 to 39",313963.308632083
"Zimbabwe","Male",2007,"40 to 44",214561.704921184
"Zimbabwe","Male",2007,"45 to 49",162439.227057478
"Zimbabwe","Male",2007,"50 to 54",139906.720795033
"Zimbabwe","Male",2007,"55 to 59",112630.127281752
"Zimbabwe","Male",2007,"60 to 64",89986.7049717591
"Zimbabwe","Male",2007,"65 to 69",70066.5101679677
"Zimbabwe","Male",2007,"70 to 74",48683.6413074662
"Zimbabwe","Male",2007,"75 to 79",29156.8314490784
"Zimbabwe","Male",2007,"80 to 84",14727.4724442268
"Zimbabwe","Male",2007,"85 to 89",4876.30615344108
"Zimbabwe","Male",2007,"90 to 94",1207.668902755
"Zimbabwe","Male",2007,"95 plus",146.185345743602
"Zimbabwe","Male",2008,"0 to 4",998066.378616094
"Zimbabwe","Male",2008,"5 to 9",872022.008049473
"Zimbabwe","Male",2008,"10 to 14",796479.776167216
"Zimbabwe","Male",2008,"15 to 19",705027.336494217
"Zimbabwe","Male",2008,"20 to 24",608151.407240093
"Zimbabwe","Male",2008,"25 to 29",523239.744039647
"Zimbabwe","Male",2008,"30 to 34",430011.858959512
"Zimbabwe","Male",2008,"35 to 39",325599.938321775
"Zimbabwe","Male",2008,"40 to 44",223142.925216216
"Zimbabwe","Male",2008,"45 to 49",163488.031898977
"Zimbabwe","Male",2008,"50 to 54",138976.412449314
"Zimbabwe","Male",2008,"55 to 59",115271.710996407
"Zimbabwe","Male",2008,"60 to 64",92387.3420040205
"Zimbabwe","Male",2008,"65 to 69",69856.5111753366
"Zimbabwe","Male",2008,"70 to 74",48373.4394320193
"Zimbabwe","Male",2008,"75 to 79",28520.2469443739
"Zimbabwe","Male",2008,"80 to 84",14717.099317283
"Zimbabwe","Male",2008,"85 to 89",4913.94593901688
"Zimbabwe","Male",2008,"90 to 94",1186.36694480442
"Zimbabwe","Male",2008,"95 plus",158.546322177901
"Zimbabwe","Male",2009,"0 to 4",1016843.57223665
"Zimbabwe","Male",2009,"5 to 9",879221.284015031
"Zimbabwe","Male",2009,"10 to 14",807207.712844579
"Zimbabwe","Male",2009,"15 to 19",707405.792868143
"Zimbabwe","Male",2009,"20 to 24",602542.420144544
"Zimbabwe","Male",2009,"25 to 29",526137.154759473
"Zimbabwe","Male",2009,"30 to 34",437916.610013765
"Zimbabwe","Male",2009,"35 to 39",337326.204796729
"Zimbabwe","Male",2009,"40 to 44",233730.496416806
"Zimbabwe","Male",2009,"45 to 49",165997.941882158
"Zimbabwe","Male",2009,"50 to 54",138694.272213413
"Zimbabwe","Male",2009,"55 to 59",118926.0915078
"Zimbabwe","Male",2009,"60 to 64",93000.3829067116
"Zimbabwe","Male",2009,"65 to 69",70368.5089931446
"Zimbabwe","Male",2009,"70 to 74",48176.1664269305
"Zimbabwe","Male",2009,"75 to 79",28146.6540942404
"Zimbabwe","Male",2009,"80 to 84",14601.828102637
"Zimbabwe","Male",2009,"85 to 89",4960.36954274323
"Zimbabwe","Male",2009,"90 to 94",1178.58898558029
"Zimbabwe","Male",2009,"95 plus",169.435565243665
"Zimbabwe","Male",2010,"0 to 4",1038945.2228155
"Zimbabwe","Male",2010,"5 to 9",886505.74069824
"Zimbabwe","Male",2010,"10 to 14",818935.519106537
"Zimbabwe","Male",2010,"15 to 19",712207.127812805
"Zimbabwe","Male",2010,"20 to 24",598191.296759152
"Zimbabwe","Male",2010,"25 to 29",527462.004931826
"Zimbabwe","Male",2010,"30 to 34",445522.927858229
"Zimbabwe","Male",2010,"35 to 39",349099.749354649
"Zimbabwe","Male",2010,"40 to 44",245838.633515382
"Zimbabwe","Male",2010,"45 to 49",170125.338222514
"Zimbabwe","Male",2010,"50 to 54",139073.086503343
"Zimbabwe","Male",2010,"55 to 59",124090.023431037
"Zimbabwe","Male",2010,"60 to 64",91444.0708629239
"Zimbabwe","Male",2010,"65 to 69",71586.4945749422
"Zimbabwe","Male",2010,"70 to 74",48142.7755699753
"Zimbabwe","Male",2010,"75 to 79",28049.7280810215
"Zimbabwe","Male",2010,"80 to 84",14427.7106925784
"Zimbabwe","Male",2010,"85 to 89",5003.37416776313
"Zimbabwe","Male",2010,"90 to 94",1179.46226139303
"Zimbabwe","Male",2010,"95 plus",178.926499203429
"Zimbabwe","Male",2011,"0 to 4",1062205.78799788
"Zimbabwe","Male",2011,"5 to 9",895755.384960233
"Zimbabwe","Male",2011,"10 to 14",830762.708387521
"Zimbabwe","Male",2011,"15 to 19",719247.724553201
"Zimbabwe","Male",2011,"20 to 24",596124.97863212
"Zimbabwe","Male",2011,"25 to 29",527044.718270893
"Zimbabwe","Male",2011,"30 to 34",452785.924941411
"Zimbabwe","Male",2011,"35 to 39",360637.066585152
"Zimbabwe","Male",2011,"40 to 44",259066.453275927
"Zimbabwe","Male",2011,"45 to 49",176009.816861412
"Zimbabwe","Male",2011,"50 to 54",140138.632243625
"Zimbabwe","Male",2011,"55 to 59",123807.455624199
"Zimbabwe","Male",2011,"60 to 64",95131.9422808756
"Zimbabwe","Male",2011,"65 to 69",73506.149544156
"Zimbabwe","Male",2011,"70 to 74",48002.0762521876
"Zimbabwe","Male",2011,"75 to 79",28200.2537726538
"Zimbabwe","Male",2011,"80 to 84",14125.3238179048
"Zimbabwe","Male",2011,"85 to 89",5107.2330113998
"Zimbabwe","Male",2011,"90 to 94",1153.76209672598
"Zimbabwe","Male",2011,"95 plus",191.720796214694
"Zimbabwe","Male",2012,"0 to 4",1083469.70362192
"Zimbabwe","Male",2012,"5 to 9",908490.887519324
"Zimbabwe","Male",2012,"10 to 14",841671.546346497
"Zimbabwe","Male",2012,"15 to 19",728561.576949544
"Zimbabwe","Male",2012,"20 to 24",596815.887917939
"Zimbabwe","Male",2012,"25 to 29",525195.032257176
"Zimbabwe","Male",2012,"30 to 34",459513.674450423
"Zimbabwe","Male",2012,"35 to 39",371648.631832897
"Zimbabwe","Male",2012,"40 to 44",272849.24236501
"Zimbabwe","Male",2012,"45 to 49",183901.526235397
"Zimbabwe","Male",2012,"50 to 54",141901.002665475
"Zimbabwe","Male",2012,"55 to 59",123825.412736409
"Zimbabwe","Male",2012,"60 to 64",99361.4895204035
"Zimbabwe","Male",2012,"65 to 69",74581.3234766403
"Zimbabwe","Male",2012,"70 to 74",48167.2006181439
"Zimbabwe","Male",2012,"75 to 79",28584.5686767934
"Zimbabwe","Male",2012,"80 to 84",13875.3444005445
"Zimbabwe","Male",2012,"85 to 89",5152.3635095451
"Zimbabwe","Male",2012,"90 to 94",1139.32735010203
"Zimbabwe","Male",2012,"95 plus",200.687918421875
"Zimbabwe","Male",2013,"0 to 4",1100747.6556264
"Zimbabwe","Male",2013,"5 to 9",925298.974825472
"Zimbabwe","Male",2013,"10 to 14",850903.164756576
"Zimbabwe","Male",2013,"15 to 19",739877.620662674
"Zimbabwe","Male",2013,"20 to 24",600401.192336842
"Zimbabwe","Male",2013,"25 to 29",522753.116441332
"Zimbabwe","Male",2013,"30 to 34",465524.822357042
"Zimbabwe","Male",2013,"35 to 39",382204.256601327
"Zimbabwe","Male",2013,"40 to 44",286530.777833546
"Zimbabwe","Male",2013,"45 to 49",193948.481559336
"Zimbabwe","Male",2013,"50 to 54",144424.199465305
"Zimbabwe","Male",2013,"55 to 59",124132.219475001
"Zimbabwe","Male",2013,"60 to 64",102422.109356864
"Zimbabwe","Male",2013,"65 to 69",77105.9818131954
"Zimbabwe","Male",2013,"70 to 74",48414.8616164415
"Zimbabwe","Male",2013,"75 to 79",28591.6713629391
"Zimbabwe","Male",2013,"80 to 84",13680.699177297
"Zimbabwe","Male",2013,"85 to 89",5174.20263525484
"Zimbabwe","Male",2013,"90 to 94",1152.27219813697
"Zimbabwe","Male",2013,"95 plus",198.357892104054
"Zimbabwe","Male",2014,"0 to 4",1112692.19350308
"Zimbabwe","Male",2014,"5 to 9",946081.562039647
"Zimbabwe","Male",2014,"10 to 14",858809.823762447
"Zimbabwe","Male",2014,"15 to 19",752669.162111928
"Zimbabwe","Male",2014,"20 to 24",606510.65333057
"Zimbabwe","Male",2014,"25 to 29",520639.303537484
"Zimbabwe","Male",2014,"30 to 34",470595.278331334
"Zimbabwe","Male",2014,"35 to 39",392384.108756519
"Zimbabwe","Male",2014,"40 to 44",300151.263693783
"Zimbabwe","Male",2014,"45 to 49",205756.651158269
"Zimbabwe","Male",2014,"50 to 54",148142.922185381
"Zimbabwe","Male",2014,"55 to 59",124831.687939484
"Zimbabwe","Male",2014,"60 to 64",106297.024315
"Zimbabwe","Male",2014,"65 to 69",78006.0785685005
"Zimbabwe","Male",2014,"70 to 74",49236.380539651
"Zimbabwe","Male",2014,"75 to 79",28701.3054057381
"Zimbabwe","Male",2014,"80 to 84",13634.7098606435
"Zimbabwe","Male",2014,"85 to 89",5169.56994463221
"Zimbabwe","Male",2014,"90 to 94",1169.9523558114
"Zimbabwe","Male",2014,"95 plus",199.09769753214
"Zimbabwe","Male",2015,"0 to 4",1118868.45552805
"Zimbabwe","Male",2015,"5 to 9",970132.886330188
"Zimbabwe","Male",2015,"10 to 14",866722.509226977
"Zimbabwe","Male",2015,"15 to 19",766119.085451405
"Zimbabwe","Male",2015,"20 to 24",614825.39532725
"Zimbabwe","Male",2015,"25 to 29",519841.331787307
"Zimbabwe","Male",2015,"30 to 34",474346.288269355
"Zimbabwe","Male",2015,"35 to 39",402140.488135793
"Zimbabwe","Male",2015,"40 to 44",313600.887660554
"Zimbabwe","Male",2015,"45 to 49",218860.717908199
"Zimbabwe","Male",2015,"50 to 54",153204.079798142
"Zimbabwe","Male",2015,"55 to 59",125947.491578777
"Zimbabwe","Male",2015,"60 to 64",111365.023772283
"Zimbabwe","Male",2015,"65 to 69",76951.7454989889
"Zimbabwe","Male",2015,"70 to 74",50561.8820251895
"Zimbabwe","Male",2015,"75 to 79",28921.2661824106
"Zimbabwe","Male",2015,"80 to 84",13726.1088319171
"Zimbabwe","Male",2015,"85 to 89",5149.29552300354
"Zimbabwe","Male",2015,"90 to 94",1188.557491642
"Zimbabwe","Male",2015,"95 plus",201.543035042973
"Zimbabwe","Male",2016,"0 to 4",1120656.56835841
"Zimbabwe","Male",2016,"5 to 9",995183.316758595
"Zimbabwe","Male",2016,"10 to 14",876491.445244949
"Zimbabwe","Male",2016,"15 to 19",779454.6908541
"Zimbabwe","Male",2016,"20 to 24",625003.384402566
"Zimbabwe","Male",2016,"25 to 29",521098.319414629
"Zimbabwe","Male",2016,"30 to 34",476459.675605734
"Zimbabwe","Male",2016,"35 to 39",411295.57588029
"Zimbabwe","Male",2016,"40 to 44",326466.303238253
"Zimbabwe","Male",2016,"45 to 49",232692.315059276
"Zimbabwe","Male",2016,"50 to 54",159611.152600061
"Zimbabwe","Male",2016,"55 to 59",127428.721436068
"Zimbabwe","Male",2016,"60 to 64",111386.438599093
"Zimbabwe","Male",2016,"65 to 69",80424.8057931447
"Zimbabwe","Male",2016,"70 to 74",52281.0472437437
"Zimbabwe","Male",2016,"75 to 79",29041.9965994683
"Zimbabwe","Male",2016,"80 to 84",13914.4156679353
"Zimbabwe","Male",2016,"85 to 89",5081.96195770296
"Zimbabwe","Male",2016,"90 to 94",1221.98545242021
"Zimbabwe","Male",2016,"95 plus",200.147790795897
"Zimbabwe","Male",2017,"0 to 4",1120101.23123865
"Zimbabwe","Male",2017,"5 to 9",1018286.02613596
"Zimbabwe","Male",2017,"10 to 14",889619.836148282
"Zimbabwe","Male",2017,"15 to 19",791786.439394381
"Zimbabwe","Male",2017,"20 to 24",636989.754829317
"Zimbabwe","Male",2017,"25 to 29",524698.111111506
"Zimbabwe","Male",2017,"30 to 34",477096.806265769
"Zimbabwe","Male",2017,"35 to 39",419664.53088356
"Zimbabwe","Male",2017,"40 to 44",338506.242386497
"Zimbabwe","Male",2017,"45 to 49",246724.190489415
"Zimbabwe","Male",2017,"50 to 54",167607.986284308
"Zimbabwe","Male",2017,"55 to 59",129311.70320683
"Zimbabwe","Male",2017,"60 to 64",111462.417780039
"Zimbabwe","Male",2017,"65 to 69",84133.7193318198
"Zimbabwe","Male",2017,"70 to 74",53256.3437188518
"Zimbabwe","Male",2017,"75 to 79",29328.1583935659
"Zimbabwe","Male",2017,"80 to 84",14194.0194293967
"Zimbabwe","Male",2017,"85 to 89",5025.29800720695
"Zimbabwe","Male",2017,"90 to 94",1238.40544888394
"Zimbabwe","Male",2017,"95 plus",200.328018656624
"Zimbabwe","Male",2018,"0 to 4",1118674.4767513
"Zimbabwe","Male",2018,"5 to 9",1037508.58488397
"Zimbabwe","Male",2018,"10 to 14",906763.420440151
"Zimbabwe","Male",2018,"15 to 19",802435.956742337
"Zimbabwe","Male",2018,"20 to 24",650602.143337098
"Zimbabwe","Male",2018,"25 to 29",530650.818457372
"Zimbabwe","Male",2018,"30 to 34",476901.66641096
"Zimbabwe","Male",2018,"35 to 39",427094.390812024
"Zimbabwe","Male",2018,"40 to 44",349868.532043763
"Zimbabwe","Male",2018,"45 to 49",260469.400823138
"Zimbabwe","Male",2018,"50 to 54",177445.579382626
"Zimbabwe","Male",2018,"55 to 59",131762.866917716
"Zimbabwe","Male",2018,"60 to 64",111685.959343822
"Zimbabwe","Male",2018,"65 to 69",86776.7393428678
"Zimbabwe","Male",2018,"70 to 74",55219.8042919906
"Zimbabwe","Male",2018,"75 to 79",29587.0353134452
"Zimbabwe","Male",2018,"80 to 84",14242.084882744
"Zimbabwe","Male",2018,"85 to 89",4985.24620207368
"Zimbabwe","Male",2018,"90 to 94",1248.62915035237
"Zimbabwe","Male",2018,"95 plus",203.15065811256
"Zimbabwe","Male",2019,"0 to 4",1117196.12583799
"Zimbabwe","Male",2019,"5 to 9",1051653.178279
"Zimbabwe","Male",2019,"10 to 14",927905.78344227
"Zimbabwe","Male",2019,"15 to 19",811792.317632917
"Zimbabwe","Male",2019,"20 to 24",665404.835314192
"Zimbabwe","Male",2019,"25 to 29",538685.775726683
"Zimbabwe","Male",2019,"30 to 34",476740.863271128
"Zimbabwe","Male",2019,"35 to 39",433407.185999246
"Zimbabwe","Male",2019,"40 to 44",360636.431861441
"Zimbabwe","Male",2019,"45 to 49",273971.527660825
"Zimbabwe","Male",2019,"50 to 54",188748.997940763
"Zimbabwe","Male",2019,"55 to 59",135175.518127689
"Zimbabwe","Male",2019,"60 to 64",112149.769555296
"Zimbabwe","Male",2019,"65 to 69",89879.643479512
"Zimbabwe","Male",2019,"70 to 74",55906.5938652605
"Zimbabwe","Male",2019,"75 to 79",30191.6403441369
